"horse_star_2_allRace=>history:4, today:2",2019-02-28 14:42:07
"horse_total_allRace=>history:29, today:20",2019-02-28 14:42:07
"dis_avesr_horse=>history:16.2958, today:16.3021",2019-02-28 14:42:07
"go_aversr_horse=>history:16.5971, today:16.5891",2019-02-28 14:42:07
"act_delta=>history:-8, today:-1",2019-02-28 14:42:07
"ht_raceCount=>history:28, today:20",2019-02-28 14:42:07
"ht_raceCount_before3=>history:7, today:4",2019-02-28 14:42:07
"jt_raceCount=>history:10, today:7",2019-02-28 14:42:07
"jt_raceCount_before3=>history:4, today:3",2019-02-28 14:42:07
"score=>history:1970, today:1920",2019-02-28 14:42:07
"horse_star_1_curRace=>history:2, today:1",2019-02-28 14:42:07
"horse_star_3_curRace=>history:3, today:1",2019-02-28 14:42:07
"horse_total_curRace=>history:17, today:13",2019-02-28 14:42:07
"horse_star_1_allRace=>history:2, today:1",2019-02-28 14:42:07
"horse_star_3_allRace=>history:3, today:1",2019-02-28 14:42:07
"horse_total_allRace=>history:18, today:13",2019-02-28 14:42:07
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:07
"race_speed=>history:16.3249, today:16.6048",2019-02-28 14:42:07
"dis_avesr_horse=>history:16.3127, today:16.349",2019-02-28 14:42:07
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:07
"go_aversr_horse=>history:17.0261, today:16.7061",2019-02-28 14:42:07
"hj_raceCount=>history:0, today:3",2019-02-28 14:42:07
"hj_raceCount_before3=>history:0, today:1",2019-02-28 14:42:07
"ht_raceCount=>history:17, today:13",2019-02-28 14:42:07
"ht_raceCount_before3=>history:4, today:3",2019-02-28 14:42:07
"jt_raceCount=>history:11, today:164",2019-02-28 14:42:07
"jt_raceCount_before3=>history:2, today:33",2019-02-28 14:42:07
"score=>history:1329, today:1334",2019-02-28 14:42:07
"actual_wt=>history:119, today:124",2019-02-28 14:42:07
"horse_star_0_curRace=>history:6, today:5",2019-02-28 14:42:07
"horse_star_3_curRace=>history:4, today:3",2019-02-28 14:42:07
"horse_total_curRace=>history:55, today:40",2019-02-28 14:42:07
"horse_star_0_allRace=>history:7, today:5",2019-02-28 14:42:07
"horse_star_3_allRace=>history:4, today:3",2019-02-28 14:42:07
"horse_total_allRace=>history:56, today:40",2019-02-28 14:42:07
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:07
"race_speed=>history:17.1499, today:17.1401",2019-02-28 14:42:07
"dis_avesr_horse=>history:17.327, today:17.3232",2019-02-28 14:42:07
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:07
"go_aversr_horse=>history:17.2035, today:17.2029",2019-02-28 14:42:07
"act_delta=>history:-5, today:0",2019-02-28 14:42:07
"hj_raceCount=>history:3, today:2",2019-02-28 14:42:07
"ht_raceCount=>history:55, today:40",2019-02-28 14:42:07
"ht_raceCount_before3=>history:12, today:11",2019-02-28 14:42:07
"jt_raceCount=>history:97, today:67",2019-02-28 14:42:07
"jt_raceCount_before3=>history:30, today:21",2019-02-28 14:42:07
"score=>history:1529, today:1432",2019-02-28 14:42:07
"actual_wt=>history:119, today:122",2019-02-28 14:42:07
"horse_star_0_curRace=>history:3, today:2",2019-02-28 14:42:07
"horse_star_1_curRace=>history:8, today:5",2019-02-28 14:42:07
"horse_star_3_curRace=>history:7, today:5",2019-02-28 14:42:07
"horse_total_curRace=>history:58, today:43",2019-02-28 14:42:07
"horse_star_0_allRace=>history:3, today:2",2019-02-28 14:42:07
"horse_star_1_allRace=>history:8, today:5",2019-02-28 14:42:07
"horse_star_3_allRace=>history:7, today:5",2019-02-28 14:42:07
"horse_total_allRace=>history:59, today:43",2019-02-28 14:42:07
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:07
"pre_race_speed=>history:16.1196, today:16.4852",2019-02-28 14:42:07
"race_speed=>history:16.4197, today:16.5243",2019-02-28 14:42:07
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:08
"go_aversr_horse=>history:16.6237, today:16.581",2019-02-28 14:42:08
"rest=>history:28, today:46",2019-02-28 14:42:08
"act_delta=>history:-6, today:-2",2019-02-28 14:42:08
"dct_delta=>history:3, today:0",2019-02-28 14:42:08
"hj_raceCount=>history:4, today:3",2019-02-28 14:42:08
"ht_raceCount=>history:58, today:43",2019-02-28 14:42:08
"ht_raceCount_before3=>history:16, today:12",2019-02-28 14:42:08
"jt_raceCount=>history:27, today:20",2019-02-28 14:42:08
"score=>history:1845, today:1442",2019-02-28 14:42:08
"horse_star_0_curRace=>history:4, today:1",2019-02-28 14:42:08
"horse_star_3_curRace=>history:5, today:4",2019-02-28 14:42:08
"horse_total_curRace=>history:39, today:28",2019-02-28 14:42:08
"horse_star_0_allRace=>history:4, today:1",2019-02-28 14:42:08
"horse_star_3_allRace=>history:5, today:4",2019-02-28 14:42:08
"horse_total_allRace=>history:40, today:28",2019-02-28 14:42:08
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:08
"pre_race_speed=>history:16.4081, today:16.7242",2019-02-28 14:42:08
"race_speed=>history:16.5458, today:16.5891",2019-02-28 14:42:08
"dis_avesr_horse=>history:16.3709, today:16.3875",2019-02-28 14:42:08
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:08
"go_aversr_horse=>history:16.7266, today:16.6357",2019-02-28 14:42:08
"rest=>history:28, today:38",2019-02-28 14:42:08
"act_delta=>history:-2, today:-3",2019-02-28 14:42:08
"dct_delta=>history:11, today:13",2019-02-28 14:42:08
"hj_raceCount=>history:1, today:0",2019-02-28 14:42:08
"ht_raceCount=>history:39, today:28",2019-02-28 14:42:08
"ht_raceCount_before3=>history:9, today:6",2019-02-28 14:42:08
"jt_raceCount=>history:301, today:203",2019-02-28 14:42:08
"jt_raceCount_before3=>history:80, today:54",2019-02-28 14:42:08
"score=>history:1778, today:1733",2019-02-28 14:42:08
"horse_star_0_curRace=>history:3, today:0",2019-02-28 14:42:08
"horse_star_1_curRace=>history:7, today:4",2019-02-28 14:42:08
"horse_star_2_curRace=>history:4, today:3",2019-02-28 14:42:08
"horse_star_3_curRace=>history:7, today:4",2019-02-28 14:42:08
"horse_total_curRace=>history:47, today:26",2019-02-28 14:42:08
"horse_star_0_allRace=>history:3, today:0",2019-02-28 14:42:08
"horse_star_1_allRace=>history:7, today:4",2019-02-28 14:42:08
"horse_star_2_allRace=>history:4, today:3",2019-02-28 14:42:08
"horse_star_3_allRace=>history:8, today:4",2019-02-28 14:42:08
"horse_total_allRace=>history:48, today:26",2019-02-28 14:42:08
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:08
"race_speed=>history:17.1662, today:17.1192",2019-02-28 14:42:08
"dis_avesr_horse=>history:17.1845, today:17.2475",2019-02-28 14:42:08
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:08
"go_aversr_horse=>history:17.013, today:17.1883",2019-02-28 14:42:08
"hj_raceCount=>history:7, today:3",2019-02-28 14:42:08
"hj_raceCount_before3=>history:5, today:2",2019-02-28 14:42:08
"ht_raceCount=>history:47, today:26",2019-02-28 14:42:08
"ht_raceCount_before3=>history:14, today:7",2019-02-28 14:42:08
"jt_raceCount=>history:182, today:130",2019-02-28 14:42:08
"jt_raceCount_before3=>history:75, today:55",2019-02-28 14:42:08
"score=>history:1642, today:1605",2019-02-28 14:42:08
"horse_star_0_curRace=>history:1, today:0",2019-02-28 14:42:08
"horse_total_curRace=>history:8, today:6",2019-02-28 14:42:08
"horse_star_0_allRace=>history:1, today:0",2019-02-28 14:42:08
"horse_total_allRace=>history:9, today:6",2019-02-28 14:42:08
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:08
"race_speed=>history:17.1331, today:17.2068",2019-02-28 14:42:08
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:08
"go_aversr_horse=>history:17.4307, today:16.9924",2019-02-28 14:42:08
"hj_raceCount=>history:5, today:4",2019-02-28 14:42:08
"hj_raceCount_before3=>history:1, today:0",2019-02-28 14:42:08
"jt_raceCount=>history:40, today:31",2019-02-28 14:42:08
"jt_raceCount_before3=>history:4, today:3",2019-02-28 14:42:08
"score=>history:1909, today:1806",2019-02-28 14:42:08
"horse_total_curRace=>history:6, today:5",2019-02-28 14:42:08
"horse_total_allRace=>history:7, today:5",2019-02-28 14:42:08
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:08
"race_speed=>history:16.9318, today:16.8947",2019-02-28 14:42:08
"dis_avesr_horse=>history:16.9544, today:16.9468",2019-02-28 14:42:08
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:08
"go_aversr_horse=>history:0.0, today:16.9237",2019-02-28 14:42:08
"ht_raceCount=>history:6, today:5",2019-02-28 14:42:08
"jt_raceCount=>history:142, today:91",2019-02-28 14:42:08
"jt_raceCount_before3=>history:46, today:31",2019-02-28 14:42:08
"score=>history:790, today:808",2019-02-28 14:42:08
"horse_total_curRace=>history:6, today:4",2019-02-28 14:42:08
"horse_total_allRace=>history:7, today:4",2019-02-28 14:42:08
"race_speed=>history:16.6211, today:16.8393",2019-02-28 14:42:08
"dis_avesr_horse=>history:16.3366, today:0.0",2019-02-28 14:42:08
"go_aversr_horse=>history:16.7436, today:16.8393",2019-02-28 14:42:08
"new_dis=>history:0, today:1",2019-02-28 14:42:08
"hj_raceCount=>history:1, today:0",2019-02-28 14:42:08
"ht_raceCount=>history:6, today:4",2019-02-28 14:42:08
"jt_raceCount=>history:71, today:41",2019-02-28 14:42:08
"jt_raceCount_before3=>history:12, today:6",2019-02-28 14:42:08
"score=>history:1874, today:1805",2019-02-28 14:42:08
"horse_star_2_curRace=>history:4, today:3",2019-02-28 14:42:08
"horse_total_curRace=>history:14, today:10",2019-02-28 14:42:08
"horse_star_2_allRace=>history:4, today:3",2019-02-28 14:42:08
"horse_total_allRace=>history:15, today:10",2019-02-28 14:42:08
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:08
"race_speed=>history:16.6645, today:16.7726",2019-02-28 14:42:08
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:08
"go_aversr_horse=>history:17.1151, today:16.8992",2019-02-28 14:42:08
"hj_raceCount=>history:4, today:3",2019-02-28 14:42:08
"hj_raceCount_before3=>history:3, today:2",2019-02-28 14:42:08
"ht_raceCount=>history:14, today:10",2019-02-28 14:42:08
"ht_raceCount_before3=>history:5, today:4",2019-02-28 14:42:08
"jt_raceCount=>history:192, today:136",2019-02-28 14:42:08
"jt_raceCount_before3=>history:67, today:48",2019-02-28 14:42:08
"score=>history:1911, today:1745",2019-02-28 14:42:09
"horse_star_0_curRace=>history:1, today:0",2019-02-28 14:42:09
"horse_total_curRace=>history:7, today:4",2019-02-28 14:42:09
"horse_star_0_allRace=>history:1, today:0",2019-02-28 14:42:09
"horse_total_allRace=>history:8, today:4",2019-02-28 14:42:09
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:09
"pre_race_speed=>history:17.3883, today:16.9899",2019-02-28 14:42:09
"race_speed=>history:16.9367, today:16.8386",2019-02-28 14:42:09
"dis_avesr_horse=>history:17.2995, today:0.0",2019-02-28 14:42:09
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:09
"go_aversr_horse=>history:17.3883, today:16.8386",2019-02-28 14:42:09
"rest=>history:245, today:266",2019-02-28 14:42:09
"act_delta=>history:6, today:7",2019-02-28 14:42:09
"dct_delta=>history:-31, today:-32",2019-02-28 14:42:09
"ht_raceCount=>history:7, today:4",2019-02-28 14:42:09
"ht_raceCount_before3=>history:2, today:1",2019-02-28 14:42:09
"jt_raceCount=>history:313, today:201",2019-02-28 14:42:09
"jt_raceCount_before3=>history:156, today:94",2019-02-28 14:42:09
"score=>history:1522, today:1690",2019-02-28 14:42:09
"horse_star_0_curRace=>history:2, today:1",2019-02-28 14:42:09
"horse_star_2_curRace=>history:2, today:1",2019-02-28 14:42:09
"horse_total_curRace=>history:19, today:13",2019-02-28 14:42:09
"horse_star_0_allRace=>history:2, today:1",2019-02-28 14:42:09
"horse_star_2_allRace=>history:2, today:1",2019-02-28 14:42:09
"horse_total_allRace=>history:20, today:13",2019-02-28 14:42:09
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:09
"pre_race_speed=>history:15.8479, today:15.9178",2019-02-28 14:42:09
"race_speed=>history:15.9025, today:16.3989",2019-02-28 14:42:09
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:09
"go_aversr_horse=>history:16.619, today:16.3738",2019-02-28 14:42:09
"rest=>history:31, today:42",2019-02-28 14:42:09
"dct_delta=>history:-7, today:-6",2019-02-28 14:42:09
"ht_raceCount=>history:19, today:13",2019-02-28 14:42:09
"ht_raceCount_before3=>history:5, today:3",2019-02-28 14:42:09
"jt_raceCount=>history:103, today:80",2019-02-28 14:42:09
"jt_raceCount_before3=>history:23, today:18",2019-02-28 14:42:09
"score=>history:1868, today:1500",2019-02-28 14:42:09
"horse_star_0_curRace=>history:3, today:2",2019-02-28 14:42:09
"horse_star_1_curRace=>history:6, today:5",2019-02-28 14:42:09
"horse_star_3_curRace=>history:7, today:4",2019-02-28 14:42:09
"horse_total_curRace=>history:44, today:32",2019-02-28 14:42:09
"horse_star_0_allRace=>history:3, today:2",2019-02-28 14:42:09
"horse_star_1_allRace=>history:6, today:5",2019-02-28 14:42:09
"horse_star_3_allRace=>history:7, today:4",2019-02-28 14:42:09
"horse_total_allRace=>history:45, today:32",2019-02-28 14:42:09
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:09
"pre_race_speed=>history:17.1038, today:16.9587",2019-02-28 14:42:09
"race_speed=>history:17.0062, today:16.7671",2019-02-28 14:42:09
"dis_avesr_horse=>history:16.5015, today:16.532",2019-02-28 14:42:09
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:09
"go_aversr_horse=>history:16.8308, today:16.7637",2019-02-28 14:42:09
"new_dis=>history:1, today:0",2019-02-28 14:42:09
"rest=>history:35, today:57",2019-02-28 14:42:09
"act_delta=>history:-1, today:-2",2019-02-28 14:42:09
"dct_delta=>history:-3, today:-14",2019-02-28 14:42:09
"ht_raceCount=>history:6, today:4",2019-02-28 14:42:09
"jt_raceCount=>history:17, today:10",2019-02-28 14:42:09
"jt_raceCount_before3=>history:7, today:4",2019-02-28 14:42:09
"score=>history:1684, today:1672",2019-02-28 14:42:09
"horse_star_0_curRace=>history:2, today:1",2019-02-28 14:42:09
"horse_star_1_curRace=>history:2, today:1",2019-02-28 14:42:09
"horse_star_3_curRace=>history:2, today:1",2019-02-28 14:42:09
"horse_total_curRace=>history:21, today:13",2019-02-28 14:42:09
"horse_star_0_allRace=>history:2, today:1",2019-02-28 14:42:09
"horse_star_1_allRace=>history:2, today:1",2019-02-28 14:42:09
"horse_star_3_allRace=>history:2, today:1",2019-02-28 14:42:09
"horse_total_allRace=>history:22, today:13",2019-02-28 14:42:09
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:09
"pre_race_speed=>history:17.0551, today:16.9779",2019-02-28 14:42:09
"race_speed=>history:17.0051, today:16.9597",2019-02-28 14:42:09
"dis_avesr_horse=>history:17.0265, today:16.9985",2019-02-28 14:42:09
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:09
"go_aversr_horse=>history:16.8437, today:17.0042",2019-02-28 14:42:09
"rest=>history:35, today:46",2019-02-28 14:42:09
"act_delta=>history:-3, today:-6",2019-02-28 14:42:09
"dct_delta=>history:-11, today:-17",2019-02-28 14:42:09
"hj_raceCount=>history:9, today:5",2019-02-28 14:42:09
"hj_raceCount_before3=>history:3, today:1",2019-02-28 14:42:09
"ht_raceCount=>history:21, today:13",2019-02-28 14:42:09
"ht_raceCount_before3=>history:5, today:3",2019-02-28 14:42:09
"jt_raceCount=>history:958, today:655",2019-02-28 14:42:09
"jt_raceCount_before3=>history:499, today:343",2019-02-28 14:42:09
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:09
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:09
"jt_raceCount=>history:25, today:18",2019-02-28 14:42:09
"jt_raceCount_before3=>history:7, today:6",2019-02-28 14:42:09
"score=>history:1342, today:1384",2019-02-28 14:42:09
"actual_wt=>history:121, today:124",2019-02-28 14:42:09
"horse_star_1_curRace=>history:1, today:0",2019-02-28 14:42:09
"horse_total_curRace=>history:6, today:4",2019-02-28 14:42:09
"horse_star_1_allRace=>history:1, today:0",2019-02-28 14:42:09
"horse_total_allRace=>history:7, today:4",2019-02-28 14:42:09
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:09
"race_speed=>history:16.7706, today:16.9198",2019-02-28 14:42:09
"dis_avesr_horse=>history:16.8854, today:17.0044",2019-02-28 14:42:09
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:09
"go_aversr_horse=>history:0.0, today:16.9198",2019-02-28 14:42:09
"act_delta=>history:2, today:5",2019-02-28 14:42:09
"ht_raceCount=>history:6, today:4",2019-02-28 14:42:09
"ht_raceCount_before3=>history:1, today:0",2019-02-28 14:42:09
"jt_raceCount=>history:36, today:20",2019-02-28 14:42:09
"jt_raceCount_before3=>history:9, today:5",2019-02-28 14:42:09
"score=>history:1172, today:1184",2019-02-28 14:42:10
"actual_wt=>history:123, today:125",2019-02-28 14:42:10
"horse_total_curRace=>history:10, today:6",2019-02-28 14:42:10
"horse_total_allRace=>history:11, today:6",2019-02-28 14:42:10
"race_speed=>history:16.9165, today:16.8776",2019-02-28 14:42:10
"go_aversr_horse=>history:16.9034, today:16.9042",2019-02-28 14:42:10
"act_delta=>history:-3, today:-1",2019-02-28 14:42:10
"ht_raceCount=>history:7, today:5",2019-02-28 14:42:10
"jt_raceCount=>history:312, today:216",2019-02-28 14:42:10
"jt_raceCount_before3=>history:60, today:38",2019-02-28 14:42:10
"score=>history:1541, today:2088",2019-02-28 14:42:10
"horse_star_2_curRace=>history:3, today:1",2019-02-28 14:42:10
"horse_total_curRace=>history:27, today:19",2019-02-28 14:42:10
"horse_star_2_allRace=>history:3, today:1",2019-02-28 14:42:10
"horse_total_allRace=>history:28, today:19",2019-02-28 14:42:10
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:10
"pre_race_speed=>history:16.3934, today:16.2402",2019-02-28 14:42:10
"race_speed=>history:16.2722, today:16.1752",2019-02-28 14:42:10
"dis_avesr_horse=>history:16.3172, today:16.3572",2019-02-28 14:42:10
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:10
"go_aversr_horse=>history:16.5286, today:16.5761",2019-02-28 14:42:10
"rest=>history:63, today:175",2019-02-28 14:42:10
"act_delta=>history:-1, today:5",2019-02-28 14:42:10
"dct_delta=>history:-23, today:-27",2019-02-28 14:42:10
"hj_raceCount=>history:5, today:3",2019-02-28 14:42:10
"ht_raceCount=>history:14, today:9",2019-02-28 14:42:10
"ht_raceCount_before3=>history:4, today:3",2019-02-28 14:42:10
"jt_raceCount=>history:22, today:17",2019-02-28 14:42:10
"score=>history:1082, today:1022",2019-02-28 14:42:10
"horse_total_curRace=>history:10, today:5",2019-02-28 14:42:10
"horse_total_allRace=>history:11, today:5",2019-02-28 14:42:10
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:10
"pre_race_speed=>history:16.6898, today:16.5289",2019-02-28 14:42:10
"race_speed=>history:16.6098, today:16.8007",2019-02-28 14:42:10
"dis_avesr_horse=>history:17.3451, today:17.3265",2019-02-28 14:42:10
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:10
"go_aversr_horse=>history:17.1224, today:16.81",2019-02-28 14:42:10
"rest=>history:66, today:115",2019-02-28 14:42:10
"act_delta=>history:-1, today:-11",2019-02-28 14:42:10
"dct_delta=>history:-11, today:-3",2019-02-28 14:42:10
"ht_raceCount=>history:5, today:3",2019-02-28 14:42:10
"jt_raceCount=>history:16, today:13",2019-02-28 14:42:10
"jt_raceCount_before3=>history:1, today:0",2019-02-28 14:42:10
"score=>history:1759, today:1646",2019-02-28 14:42:10
"actual_wt=>history:120, today:118",2019-02-28 14:42:10
"horse_star_0_curRace=>history:5, today:4",2019-02-28 14:42:10
"horse_star_1_curRace=>history:10, today:6",2019-02-28 14:42:10
"horse_star_2_curRace=>history:6, today:3",2019-02-28 14:42:10
"horse_star_3_curRace=>history:4, today:2",2019-02-28 14:42:10
"horse_total_curRace=>history:72, today:47",2019-02-28 14:42:10
"horse_star_0_allRace=>history:6, today:4",2019-02-28 14:42:10
"horse_star_1_allRace=>history:10, today:6",2019-02-28 14:42:10
"horse_star_2_allRace=>history:6, today:3",2019-02-28 14:42:10
"horse_star_3_allRace=>history:4, today:2",2019-02-28 14:42:10
"horse_total_allRace=>history:73, today:47",2019-02-28 14:42:10
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:10
"race_speed=>history:16.1489, today:16.2083",2019-02-28 14:42:10
"dis_avesr_horse=>history:16.3774, today:16.3899",2019-02-28 14:42:10
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:10
"go_aversr_horse=>history:16.3478, today:16.2251",2019-02-28 14:42:10
"act_delta=>history:0, today:-2",2019-02-28 14:42:10
"ht_raceCount=>history:9, today:5",2019-02-28 14:42:10
"ht_raceCount_before3=>history:4, today:2",2019-02-28 14:42:10
"jt_raceCount=>history:53, today:37",2019-02-28 14:42:10
"jt_raceCount_before3=>history:19, today:15",2019-02-28 14:42:10
"score=>history:1712, today:1674",2019-02-28 14:42:10
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:10
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:10
"go_aversr_horse=>history:0.0, today:17.0469",2019-02-28 14:42:10
"jt_raceCount=>history:2, today:0",2019-02-28 14:42:10
"score=>history:2131, today:2168",2019-02-28 14:42:10
"horse_star_0_curRace=>history:4, today:3",2019-02-28 14:42:10
"horse_star_1_curRace=>history:5, today:4",2019-02-28 14:42:10
"horse_star_2_curRace=>history:3, today:2",2019-02-28 14:42:10
"horse_star_3_curRace=>history:4, today:1",2019-02-28 14:42:10
"horse_total_curRace=>history:23, today:14",2019-02-28 14:42:10
"horse_star_0_allRace=>history:4, today:3",2019-02-28 14:42:10
"horse_star_1_allRace=>history:5, today:4",2019-02-28 14:42:10
"horse_star_2_allRace=>history:3, today:2",2019-02-28 14:42:10
"horse_star_3_allRace=>history:4, today:1",2019-02-28 14:42:10
"horse_total_allRace=>history:24, today:14",2019-02-28 14:42:10
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:10
"race_speed=>history:16.9432, today:17.019",2019-02-28 14:42:10
"dis_avesr_horse=>history:17.0258, today:17.0087",2019-02-28 14:42:10
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:10
"go_aversr_horse=>history:17.0924, today:16.9964",2019-02-28 14:42:10
"hj_raceCount=>history:7, today:5",2019-02-28 14:42:10
"ht_raceCount=>history:23, today:14",2019-02-28 14:42:10
"ht_raceCount_before3=>history:12, today:9",2019-02-28 14:42:10
"jt_raceCount=>history:110, today:74",2019-02-28 14:42:10
"jt_raceCount_before3=>history:28, today:16",2019-02-28 14:42:10
"score=>history:2064, today:1966",2019-02-28 14:42:10
"horse_star_0_curRace=>history:4, today:3",2019-02-28 14:42:10
"horse_star_1_curRace=>history:4, today:3",2019-02-28 14:42:10
"horse_star_2_curRace=>history:2, today:1",2019-02-28 14:42:10
"horse_star_3_curRace=>history:4, today:2",2019-02-28 14:42:10
"horse_total_curRace=>history:30, today:22",2019-02-28 14:42:10
"horse_star_0_allRace=>history:4, today:3",2019-02-28 14:42:10
"horse_star_1_allRace=>history:4, today:3",2019-02-28 14:42:10
"horse_star_2_allRace=>history:2, today:1",2019-02-28 14:42:10
"horse_star_3_allRace=>history:5, today:2",2019-02-28 14:42:10
"horse_total_allRace=>history:31, today:22",2019-02-28 14:42:10
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:11
"dis_avesr_horse=>history:17.0727, today:17.0695",2019-02-28 14:42:11
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:11
"go_aversr_horse=>history:16.9453, today:16.9851",2019-02-28 14:42:11
"ht_raceCount=>history:28, today:20",2019-02-28 14:42:11
"ht_raceCount_before3=>history:10, today:7",2019-02-28 14:42:11
"jt_raceCount=>history:29, today:18",2019-02-28 14:42:11
"jt_raceCount_before3=>history:5, today:1",2019-02-28 14:42:11
"score=>history:1192, today:1052",2019-02-28 14:42:11
"actual_wt=>history:115, today:122",2019-02-28 14:42:11
"horse_total_curRace=>history:17, today:13",2019-02-28 14:42:11
"horse_total_allRace=>history:18, today:13",2019-02-28 14:42:11
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:11
"dis_avesr_horse=>history:17.0034, today:16.9474",2019-02-28 14:42:11
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:11
"go_aversr_horse=>history:16.9532, today:16.7026",2019-02-28 14:42:11
"act_delta=>history:-9, today:-2",2019-02-28 14:42:11
"jt_raceCount=>history:78, today:59",2019-02-28 14:42:11
"jt_raceCount_before3=>history:26, today:19",2019-02-28 14:42:11
"score=>history:1378, today:1290",2019-02-28 14:42:11
"horse_star_3_curRace=>history:2, today:1",2019-02-28 14:42:11
"horse_total_curRace=>history:17, today:15",2019-02-28 14:42:11
"horse_star_3_allRace=>history:3, today:1",2019-02-28 14:42:11
"horse_total_allRace=>history:18, today:15",2019-02-28 14:42:11
"race_speed=>history:16.3003, today:16.2486",2019-02-28 14:42:11
"dis_avesr_horse=>history:16.2424, today:16.253",2019-02-28 14:42:11
"go_aversr_horse=>history:16.4869, today:16.5314",2019-02-28 14:42:11
"ht_raceCount=>history:9, today:8",2019-02-28 14:42:11
"score=>history:1370, today:1403",2019-02-28 14:42:11
"horse_star_0_curRace=>history:3, today:2",2019-02-28 14:42:11
"horse_star_3_curRace=>history:6, today:5",2019-02-28 14:42:11
"horse_total_curRace=>history:42, today:30",2019-02-28 14:42:11
"horse_star_0_allRace=>history:3, today:2",2019-02-28 14:42:11
"horse_star_3_allRace=>history:6, today:5",2019-02-28 14:42:11
"horse_total_allRace=>history:43, today:30",2019-02-28 14:42:11
"going=>history:GOODTOFIRM, today:GOOD TO FIRM",2019-02-28 14:42:11
"race_speed=>history:17.1441, today:17.1783",2019-02-28 14:42:11
"go_aversr=>history:16.7576, today:16.6818",2019-02-28 14:42:11
"go_aversr_horse=>history:17.1635, today:17.0636",2019-02-28 14:42:11
"hj_raceCount=>history:5, today:3",2019-02-28 14:42:11
"ht_raceCount=>history:42, today:30",2019-02-28 14:42:11
"ht_raceCount_before3=>history:6, today:5",2019-02-28 14:42:11
"jt_raceCount=>history:89, today:59",2019-02-28 14:42:11
"jt_raceCount_before3=>history:12, today:7",2019-02-28 14:42:11
"score=>history:1355, today:1475",2019-02-28 14:42:11
"horse_star_0_curRace=>history:3, today:2",2019-02-28 14:42:11
"horse_star_1_curRace=>history:6, today:5",2019-02-28 14:42:11
"horse_star_2_curRace=>history:10, today:9",2019-02-28 14:42:11
"horse_star_3_curRace=>history:3, today:1",2019-02-28 14:42:11
"horse_total_curRace=>history:53, today:38",2019-02-28 14:42:11
"horse_star_0_allRace=>history:3, today:2",2019-02-28 14:42:11
"horse_star_1_allRace=>history:6, today:5",2019-02-28 14:42:11
"horse_star_2_allRace=>history:11, today:9",2019-02-28 14:42:11
