47,20181212,22:50,0,8, Happy Valley,3,1650,1380000,"Turf ""C"" Course",,4,1/9/2/5/4/6,SKY MELODY,B218,128,Z Purton,,8,C Fownes,74,+9,1247,+6,1.40.04,5,-,g,786600,+ 1,,Bryan Kwan Hon Ming,High Chaparral,Dontwaltzme,PP,2018-12-11 17:03:19
48,20181212,22:15,0,7, Happy Valley,3,1000,1380000,"Turf ""C"" Course",,6,6/3/7/2/2/5,CALIFORNIA ARCHER,A417,125,S de Sousa,,8,A S Cruz,72,0,1117,+10,,5,-,g,158700,+ 1,H/TT,Chloe Liang Shun Yin,High Chaparral,Sarasota,PP,2018-12-11 17:03:19
49,20181212,20:15,0,3, Happy Valley,5,1650,690000,"Turf ""C"" Course",,7,3/5/1/10/8/8,AMAZING GOLD,V408,124,J Moreira,,3,D J Hall,31,0,1042,+1,1.40.81,5,-,g,496800,1,H,Cheng Hon Yat & Sharon Cheng Yik Ting,Roderic O'Connor,Tea Chest,PP,2018-12-11 17:03:19
50,20181212,21:15,0,5, Happy Valley,4,1800,920000,"Turf ""C"" Course",,6,11/9/1/2/5/9,FULL OF CHANCES,A284,126,K C Leung,,7,T P Yung,53,0,1060,+1,,5,-,g,726800,1,CP,"Albert Chan Koon Sang, Tony Chan Tung Ngok, Chan Yin Fai & David Chan Wing Chak",Thewayyouare,Suzie Temple,PPG,2018-12-11 17:03:19
51,20181212,19:15,0,1, Happy Valley,5,1650,690000,"Turf ""C"" Course",,9,2/5/9/10/11/12,COME ON WONGCHOY,A285,121,C Wong(-7),,5,C S Shum,27,+2,1009,+16,1.41.56,4,-,g,175950,1,,Lester C H Kwok,Written Tycoon,Hayley's Thunder,PPG,2018-12-11 17:03:19
52,20181212,21:45,0,6, Happy Valley,3,1200,1380000,"Turf ""C"" Course",,6,11/3/11/2/11/6,DARING FIT,V398,124,A Badel,,7,P O'Sullivan,67,0,1239,+1,1.10.12,5,-,g,462300,+ 1,,David Ho Chi Hoo,Iffraaj,Skimmio,PPG,2018-12-11 17:03:19
53,20181212,19:45,0,2, Happy Valley,4,1200,920000,"Turf ""C"" Course",,8,12/12/9/6/9/3,HAPPY COOPERATION,T392,124,C Murray,,3,T P Yung,51,-2,1182,+10,1.09.78,7,-,g,0,+ 2,H/TT,Lee Yiu Shing,Elusive City,Dolly Disaster,PPG,2018-12-11 17:03:19
54,20181212,20:45,0,4, Happy Valley,4,1200,920000,"Turf ""C"" Course",,8,10/8,TEST THE STARS,B193,123,C Y Ho(-2),,5,D J Hall,50,-2,1037,+2,1.12.18,4,-,g,0,* 2,,United Glory Syndicate,Testa Rossa,Bella Vedera,PPG,2018-12-11 17:03:19
55,20181212,22:50,0,8, Happy Valley,3,1650,1380000,"Turf ""C"" Course",,5,5/7/9/11/8/13,DANCES WITH DRAGON,B129,125,D Whyte,,3,L Ho,71,-1,1080,-5,,5,-,g,48300,+ 1,H/P/TT,"Wong Yat Cheung, Eliza Wong & Amy Wong Hoi Fung",Savabeel,Around The Clock,PP,2018-12-11 17:03:19
56,20181212,22:15,0,7, Happy Valley,3,1000,1380000,"Turf ""C"" Course",,7,5/11/10/2/7/7,MONEY BOY,A008,125,J Moreira,,11,J Size,72,-1,1085,+12,0.57.14,5,-,g,351900,1,,Evelyn Cheng Wei Kwan & Jacky Ho Fai Keung,Hinchinbrook,Kianben,PPG,2018-12-11 17:03:19
57,20181212,20:15,0,3, Happy Valley,5,1650,690000,"Turf ""C"" Course",,8,6/4/10/3/5/9,TRIUMPHAL WIN,A334,122,A Badel,,2,C W Chang,29,-3,1260,+5,1.41.03,4,-,g,144900,+ 1,H/TT,Happy Win Syndicate,Paco Boy,Tora Bora,ISG,2018-12-11 17:03:19
58,20181212,21:15,0,5, Happy Valley,4,1800,920000,"Turf ""C"" Course",,7,12,MAHLER MOJO,B301,125,C Murray,,6,A T Millard,52,0,1120,-18,,3,-,g,0,+ 1,B/TT,Mr & Mrs Michael T H Lee,Judpot,Requista,PPG,2018-12-11 17:03:19
59,20181212,19:15,0,1, Happy Valley,5,1650,690000,"Turf ""C"" Course",,10,9/9/6/4/6/9,GOLDEN CANNON,T022,120,C Y Ho(-2),,7,K W Lui,26,-2,962,+4,1.41.40,7,-,g,41400,+ 1,B/H/XB,Stanley Chan Ka Leung,Danzero,Dance Hit,PPG,2018-12-11 17:03:19
60,20181212,21:45,0,6, Happy Valley,3,1200,1380000,"Turf ""C"" Course",,7,1/8/9/12/14/9,FEARLESS FIRE,B085,124,Z Purton,,10,C Fownes,67,+7,1128,-4,1.10.68,4,-,g,524400,+ 1,,Asther Leung Wing Yi,Acclamation,Pediment,PP,2018-12-11 17:03:19
61,20181212,19:45,0,2, Happy Valley,4,1200,920000,"Turf ""C"" Course",,9,7/2/4/6/8/10,LONDON MASTER,T345,123,U Rispoli,,7,D E Ferraris,50,0,1079,-4,1.09.61,7,-,g,257600,1,TT,Yau Tim,Commands,Suzy Smart,ISG,2018-12-11 17:03:19
62,20181212,20:45,0,4, Happy Valley,4,1200,920000,"Turf ""C"" Course",,9,6/5,WAH MAY PRINCESS,B423,123,K Teetan,,4,A S Cruz,50,-2,1083,-5,,3,-,g,32200,1,B/TT,Mr & Mrs Lau Ying Wah,Swiss Ace,Upgrading,PPG,2018-12-11 17:03:19
63,20181212,22:50,0,8, Happy Valley,3,1650,1380000,"Turf ""C"" Course",,6,1/4/6/4/7/3,HAR HAR HEART,A224,123,J Moreira,,10,J Size,69,+6,1110,+4,1.39.55,5,-,g,869400,1,,Mr & Mrs Arthur Chan Kwan Hung,Myboycharlie,Dangerous Dancer,PPG,2018-12-11 17:03:19
64,20181212,22:15,0,7, Happy Valley,3,1000,1380000,"Turf ""C"" Course",,8,1/6/5/3/5/12,TELECOM BROTHERS,B243,125,C Wong(-7),,7,Y S Tsui,72,+6,1198,+7,0.57.46,4,-,g,1041900,+ 1,,Telecom Brothers Syndicate,Choisir,Fairchild,PP,2018-12-11 17:03:19
65,20181212,20:15,0,3, Happy Valley,5,1650,690000,"Turf ""C"" Course",,9,10/6/6/11/4/13,LUCKY STORM,B124,121,C Wong(-7),,4,C S Shum,28,-2,1108,-15,1.41.26,5,-,g,41400,2,B/TT,"Adrian Pang Hau Shu, Patrick Chow Lap Kwok, Dr Lam Kai Cheong & Matthew Kwan Ming Kin",Red Arrow,Eurostorm,PPG,2018-12-11 17:03:19
